date,material,price,disc,freight,icms_st,difal,ipi,total,qty,unit_price,unit_cost,surcharge,year_month
2023-03-22,Cobertura de morango,14.12,0.0,0.0,0.0,0.0,0.0,14.12,600.0,0.023533333333333333,0.023533333333333333,0.0,2023-03
2023-03-22,Cobertura doce de leite,63.45,0.0,0.0,0.0,0.0,0.0,63.45,3900.0,0.01626923076923077,0.01626923076923077,0.0,2023-03
2023-02-09,Pão de queijo - 90g,780.0,0.0,0.0,0.0,0.0,0.0,780.0,306.0,2.549019607843137,2.549019607843137,0.0,2023-02
2023-02-09,Folhado de perú com queijo minas,250.0,0.0,0.0,0.0,0.0,0.0,250.0,54.0,4.62962962962963,4.62962962962963,0.0,2023-02
2023-02-09,Folhado de frango,250.0,0.0,0.0,0.0,0.0,0.0,250.0,54.0,4.62962962962963,4.62962962962963,0.0,2023-02
2022-08-31,Açúcar,25.58,0.77,0.0,0.0,0.0,0.0,24.81,400.0,0.06394999999999999,0.062025,-0.03010164190774045,2022-08
2023-05-03,Folhado de presunto e queijo,250.0,0.0,0.0,0.0,0.0,0.0,250.0,54.0,4.62962962962963,4.62962962962963,0.0,2023-05
2023-05-03,Folhado de perú com queijo minas,250.0,0.0,0.0,0.0,0.0,0.0,250.0,54.0,4.62962962962963,4.62962962962963,0.0,2023-05
2023-05-03,Folhado de frango,250.0,0.0,0.0,0.0,0.0,0.0,250.0,54.0,4.62962962962963,4.62962962962963,0.0,2023-05
2023-01-27,Mexedor de madeira,24.5,0.0,0.0,0.0,0.0,0.0,24.5,500.0,0.049,0.049,0.0,2023-01
2023-05-06,Ketchup,32.9,0.0,0.0,0.0,0.0,0.0,32.9,176.0,0.18693181818181817,0.18693181818181817,0.0,2023-05
2023-05-06,Colher plástica,7.99,0.0,0.0,0.0,0.0,0.0,7.99,5000.0,0.001598,0.001598,0.0,2023-05
2023-05-06,Garfo plástico,7.95,0.0,0.0,0.0,0.0,0.0,7.95,50.0,0.159,0.159,0.0,2023-05
2023-05-06,Leite integral,610.8,0.0,0.0,0.0,0.0,0.0,610.8,120000.0,0.00509,0.00509,0.0,2023-05
2023-05-06,Leite sem lactose,31.74,0.0,0.0,0.0,0.0,0.0,31.74,6000.0,0.0052899999999999996,0.0052899999999999996,0.0,2023-05
2023-05-06,Mostarda,32.9,0.0,0.0,0.0,0.0,0.0,32.9,176.0,0.18693181818181817,0.18693181818181817,0.0,2023-05
2023-05-06,Paçoca,66.58,0.0,0.0,0.0,0.0,0.0,66.58,3000.0,0.022193333333333332,0.022193333333333332,0.0,2023-05
2023-01-26,Calda de chocolate,170.0,0.0,17.0,0.0,0.0,0.0,187.0,3000.0,0.056666666666666664,0.06233333333333333,0.10000000000000009,2023-01
2023-01-26,Base capuccino,210.0,0.0,21.0,0.0,0.0,0.0,231.0,5000.0,0.042,0.0462,0.10000000000000009,2023-01
2023-01-26,Matcha,250.0,0.0,25.0,0.0,0.0,0.0,275.0,5000.0,0.05,0.055,0.10000000000000009,2023-01
2023-01-26,Xarope caramel,78.0,0.0,7.8,0.0,0.0,0.0,85.8,2000.0,0.039,0.0429,0.09999999999999987,2023-01
2023-01-26,Base creme,250.0,0.0,25.0,0.0,0.0,0.0,275.0,10000.0,0.025,0.0275,0.10000000000000009,2023-01
2023-04-12,Pão de queijo - 90g,260.0,0.0,0.0,0.0,0.0,0.0,260.0,102.0,2.549019607843137,2.549019607843137,0.0,2023-04
2023-04-12,Folhado de perú com queijo minas,125.0,0.0,0.0,0.0,0.0,0.0,125.0,27.0,4.62962962962963,4.62962962962963,0.0,2023-04
2023-04-12,Folhado de presunto e queijo,125.0,0.0,0.0,0.0,0.0,0.0,125.0,27.0,4.62962962962963,4.62962962962963,0.0,2023-04
2023-04-12,Coxinha de frango e requeijão,254.76,0.0,0.0,0.0,0.0,0.0,254.76,72.0,3.538333333333333,3.538333333333333,0.0,2023-04
2023-02-03,Água tônica,53.82,1.8,0.0,0.0,0.0,0.0,52.02,6300.0,0.008542857142857144,0.008257142857142857,-0.03344481605351168,2023-02
2023-02-03,Leite de soja,42.54,3.0,0.0,0.0,0.0,0.0,39.54,6000.0,0.00709,0.0065899999999999995,-0.07052186177715092,2023-02
2023-02-03,Chantilly,94.5,0.0,0.0,0.0,0.0,0.0,94.5,5000.0,0.0189,0.0189,0.0,2023-02
2023-02-03,Leite integral,306.0,6.6,0.0,0.0,0.0,0.0,299.4,60000.0,0.0051,0.00499,-0.021568627450980427,2023-02
2022-09-10,Gás NO2,43.04,0.0,0.0,0.0,0.0,0.0,43.04,10.0,4.304,4.304,0.0,2022-09
2023-04-12,Água sem gás,19.8,0.0,0.0,0.0,0.0,0.0,19.8,6000.0,0.0033,0.0033,0.0,2023-04
2023-04-12,Água com gás,42.0,0.0,0.0,0.0,0.0,0.0,42.0,12000.0,0.0035,0.0035,0.0,2023-04
2023-04-12,Coca-cola,72.0,0.0,0.0,0.0,0.0,0.0,72.0,8400.0,0.008571428571428572,0.008571428571428572,0.0,2023-04
2022-09-10,Chocolate 70%,33.9,0.0,0.0,0.0,0.0,0.0,33.9,500.0,0.0678,0.0678,0.0,2022-09
2023-03-08,Folhado de presunto e queijo,125.0,0.0,0.0,0.0,0.0,0.0,125.0,27.0,4.62962962962963,4.62962962962963,0.0,2023-03
2023-03-08,Folhado de frango,125.0,0.0,0.0,0.0,0.0,0.0,125.0,27.0,4.62962962962963,4.62962962962963,0.0,2023-03
2023-03-08,Coxinha de frango e requeijão,254.76,0.0,0.0,0.0,0.0,0.0,254.76,72.0,3.538333333333333,3.538333333333333,0.0,2023-03
2023-05-04,Água sem gás,39.6,0.0,0.0,0.0,0.0,0.0,39.6,12000.0,0.0033,0.0033,0.0,2023-05
2023-05-04,Água com gás,42.0,0.0,0.0,0.0,0.0,0.0,42.0,12000.0,0.0035,0.0035,0.0,2023-05
2023-05-04,Água tônica,21.0,0.0,0.0,0.0,0.0,0.0,21.0,2100.0,0.01,0.01,0.0,2023-05
2023-01-06,Kit Frappe Carnaval 2023,148.0,0.0,14.8,0.0,0.0,0.0,162.8,1.0,148.0,162.8,0.10000000000000009,2023-01
2023-01-06,Xarope limão siciliano,78.0,0.0,7.8,0.0,0.0,0.0,85.8,2000.0,0.039,0.0429,0.09999999999999987,2023-01
2023-01-06,Xarope caramel,78.0,0.0,7.8,0.0,0.0,0.0,85.8,2000.0,0.039,0.0429,0.09999999999999987,2023-01
2023-01-06,Base creme,125.0,0.0,12.5,0.0,0.0,0.0,137.5,5000.0,0.025,0.0275,0.10000000000000009,2023-01
2022-09-12,Café em grão,1300.0,0.0,120.0,0.0,85.2,0.0,1505.2,20000.0,0.065,0.07526000000000001,0.15784615384615397,2022-09
2023-05-04,Cookie Avelã,214.2,0.0,26.17,42.92,0.0,0.0,283.29,48.0,4.4624999999999995,5.901875,0.3225490196078433,2023-05
2023-05-04,Pop slice chococake,150.0,0.0,18.33,26.69,0.0,0.0,195.01999999999998,24.0,6.25,8.125833333333333,0.30013333333333314,2023-05
2023-05-04,Pop slice chocoberry,225.0,0.0,27.49,0.0,15.15,0.0,267.64,36.0,6.25,7.434444444444444,0.18951111111111096,2023-05
2023-05-04,Pop slice chocoleite,225.0,0.0,27.49,40.04,0.0,0.0,292.53000000000003,36.0,6.25,8.125833333333334,0.30013333333333336,2023-05
2023-05-04,Pop slice rainbow,285.0,0.0,34.82,0.0,19.19,0.0,339.01,36.0,7.916666666666667,9.416944444444445,0.18950877192982452,2023-05
2023-05-04,Muffin Baunilha com Gotas de Chocolate,128.59,0.0,15.7,28.31,0.0,0.0,172.6,42.0,3.0616666666666665,4.109523809523809,0.34225056380745,2023-05
2023-02-27,Xarope limão siciliano,78.0,0.0,7.8,0.0,5.15,0.0,90.95,2000.0,0.039,0.045475,0.1660256410256411,2023-02
2023-02-27,Xarope caramel,78.0,0.0,7.8,0.0,5.15,0.0,90.95,2000.0,0.039,0.045475,0.1660256410256411,2023-02
2023-02-27,Base capuccino,420.0,0.0,42.0,0.0,27.72,0.0,489.72,10000.0,0.042,0.048972,0.16600000000000015,2023-02
2023-02-27,Xarope banana,39.0,0.0,3.9,0.0,2.57,0.0,45.47,1000.0,0.039,0.04547,0.16589743589743589,2023-02
2023-02-27,Xarope caramel salgado,39.0,0.0,3.9,0.0,2.57,0.0,45.47,1000.0,0.039,0.04547,0.16589743589743589,2023-02
2023-03-20,Leite integral,239.52,4.8,0.0,0.0,0.0,0.0,234.72,48000.0,0.0049900000000000005,0.00489,-0.02004008016032066,2023-03
2023-03-20,Leite integral,107.76,0.0,0.0,0.0,0.0,0.0,107.76,24000.0,0.00449,0.00449,0.0,2023-03
2022-12-08,Café em grão,325.0,0.0,40.0,0.0,21.9,0.0,386.9,5000.0,0.065,0.07737999999999999,0.19046153846153846,2022-12
2023-02-27,Tampa preta M,243.43,0.0,24.79,0.0,16.09,0.0,284.31,1000.0,0.24343,0.28431,0.167933286776486,2023-02
2023-02-27,Copo papel G,542.0,0.0,55.21,0.0,35.83,0.0,633.0400000000001,1000.0,0.542,0.63304,0.16797047970479717,2023-02
2023-04-11,Leite sem lactose,33.54,0.0,0.0,0.0,0.0,0.0,33.54,6000.0,0.0055899999999999995,0.0055899999999999995,0.0,2023-04
2022-09-05,Base creme,1250.0,0.0,0.0,0.0,0.0,0.0,1250.0,50000.0,0.025,0.025,0.0,2022-09
2022-09-05,Embalagem café - 100 e 200g,31.5,0.0,0.0,0.0,0.0,0.0,31.5,9.0,3.5,3.5,0.0,2022-09
2022-09-05,Base creme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,,2022-09
2023-06-12,Copo papel M,337.08,0.0,31.09,0.0,56.57,35.9,460.63999999999993,1000.0,0.33708,0.46063999999999994,0.3665598670938648,2023-06
2023-06-12,Copo papel G,481.05,0.0,44.37,0.0,80.73,51.23,657.38,1000.0,0.48105000000000003,0.65738,0.36655233343727267,2023-06
2023-06-12,Tampa preta M,123.2,0.0,11.36,0.0,19.78,6.73,161.07,500.0,0.2464,0.32214,0.3073863636363636,2023-06
2023-06-12,Tampa preta G,132.6,0.0,12.23,0.0,21.29,7.24,173.35999999999999,500.0,0.2652,0.34672,0.3073906485671192,2023-06
2023-05-17,Pão de queijo - 90g,260.0,0.0,0.0,0.0,0.0,0.0,260.0,102.0,2.549019607843137,2.549019607843137,0.0,2023-05
2023-05-17,Coxinha de frango e requeijão,254.76,0.0,0.0,0.0,0.0,0.0,254.76,72.0,3.538333333333333,3.538333333333333,0.0,2023-05
2023-05-29,Mexedor de madeira,19.6,0.0,0.0,0.0,0.0,0.0,19.6,400.0,0.049,0.049,0.0,2023-05
2023-01-31,Trouxinha de carne seca,79.82,0.0,0.0,0.0,0.0,0.0,79.82,20.0,3.9909999999999997,3.9909999999999997,0.0,2023-01
2023-01-31,Esfiha de carne,79.82,0.0,0.0,0.0,0.0,0.0,79.82,20.0,3.9909999999999997,3.9909999999999997,0.0,2023-01
2023-01-31,Esfiha de calabresa,79.82,0.0,0.0,0.0,0.0,0.0,79.82,20.0,3.9909999999999997,3.9909999999999997,0.0,2023-01
2023-01-31,Baguete integral de brócolis,119.73,0.0,0.0,0.0,0.0,0.0,119.73,30.0,3.991,3.991,0.0,2023-01
2023-06-20,Canela em pó,19.9,0.0,0.0,0.0,0.0,0.0,19.9,500.0,0.039799999999999995,0.039799999999999995,0.0,2023-06
2023-02-16,Pão de batata de requeijão,142.7,0.0,0.0,0.0,0.0,0.0,142.7,40.0,3.5675,3.5675,0.0,2023-02
2023-02-16,Esfiha de carne,79.82,0.0,0.0,0.0,0.0,0.0,79.82,20.0,3.9909999999999997,3.9909999999999997,0.0,2023-02
2023-02-16,Esfiha de calabresa,119.73,0.0,0.0,0.0,0.0,0.0,119.73,30.0,3.991,3.991,0.0,2023-02
2023-02-15,Chantilly,226.8,0.0,0.0,0.0,0.0,0.0,226.8,12000.0,0.0189,0.0189,0.0,2023-02
2023-02-15,Gotas de chocolate,35.98,0.0,0.0,0.0,0.0,0.0,35.98,2020.0,0.01781188118811881,0.01781188118811881,0.0,2023-02
2023-02-15,Leite integral,421.44,0.0,0.0,0.0,0.0,0.0,421.44,96000.0,0.00439,0.00439,0.0,2023-02
2023-02-15,Paçoca,63.2,0.0,0.0,0.0,0.0,0.0,63.2,2200.0,0.02872727272727273,0.02872727272727273,0.0,2023-02
2023-01-27,Açúcar mascavo,34.14,0.0,0.0,0.0,0.0,0.0,34.14,200.0,0.1707,0.1707,0.0,2023-01
2023-05-02,Esfiha de calabresa,142.7,0.0,0.0,0.0,0.0,0.0,142.7,40.0,3.5675,3.5675,0.0,2023-05
2023-05-02,Esfiha de carne,214.05,0.0,0.0,0.0,0.0,0.0,214.05,60.0,3.5675000000000003,3.5675000000000003,0.0,2023-05
2023-05-02,Pão de batata de requeijão,71.35,0.0,0.0,0.0,0.0,0.0,71.35,20.0,3.5675,3.5675,0.0,2023-05
2023-05-02,Baguete integral de brócolis,119.73,0.0,0.0,0.0,0.0,0.0,119.73,30.0,3.991,3.991,0.0,2023-05
2022-09-12,Copo papel P,293.75,0.0,0.0,0.0,17.62,0.0,311.37,1000.0,0.29375,0.31137,0.0599829787234043,2022-09
2022-09-12,Copo papel M,573.0,0.0,0.0,0.0,34.38,0.0,607.38,1500.0,0.382,0.40492,0.06000000000000005,2022-09
2022-09-12,Copo papel G,542.0,0.0,0.0,0.0,32.52,0.0,574.52,1000.0,0.542,0.57452,0.06000000000000005,2022-09
2022-09-12,Copo plástico P,629.7,0.0,0.0,0.0,37.78,0.0,667.48,1000.0,0.6297,0.6674800000000001,0.059996823884389316,2022-09
2022-09-12,Copo plástico G,646.87,0.0,0.0,0.0,38.81,0.0,685.6800000000001,1000.0,0.6468700000000001,0.6856800000000001,0.05999659900752863,2022-09
2022-09-12,Canudo grosso,190.46,0.0,0.0,0.0,11.43,0.0,201.89000000000001,3000.0,0.06348666666666666,0.06729666666666667,0.060012601071091076,2022-09
2022-09-12,Tampa preta P,194.63,0.0,0.0,0.0,11.68,0.0,206.31,1000.0,0.19463,0.20631,0.06001130349894668,2022-09
2022-09-12,Tampa preta M,360.65,0.0,0.0,0.0,21.64,0.0,382.28999999999996,1500.0,0.2404333333333333,0.25486,0.06000277277138499,2022-09
2022-09-12,Tampa preta G,343.47,0.0,0.0,0.0,20.61,0.0,364.08000000000004,1000.0,0.34347000000000005,0.36408,0.06000524063236967,2022-09
2022-09-12,Tampa reta plástica,166.01,0.0,0.0,0.0,9.96,0.0,175.97,1000.0,0.16601,0.17597,0.059996385759893966,2022-09
2022-09-12,Guardanapo,168.3,0.0,0.0,0.0,10.1,0.0,178.4,2000.0,0.08415,0.0892,0.060011883541295274,2022-09
2022-09-12,Porta copos,675.5,0.0,0.0,0.0,40.53,0.0,716.03,1000.0,0.6755,0.7160299999999999,0.06000000000000005,2022-09
2022-09-12,Tampa bolha plástica,272.94,0.0,0.0,0.0,16.38,0.0,289.32,800.0,0.341175,0.36164999999999997,0.06001318971202463,2022-09
2022-09-12,Luva para copo,186.34,0.0,0.0,0.0,11.18,0.0,197.52,1000.0,0.18634,0.19752,0.05999785338628327,2022-09
2022-09-12,Saco Kraft,493.88,0.0,0.0,0.0,32.52,48.15,574.55,1000.0,0.49388,0.57455,0.16333927269782134,2022-09
2022-09-12,Saco para salgados,125.16,0.0,0.0,0.0,8.24,12.2,145.6,2000.0,0.06258,0.0728,0.1633109619686801,2022-09
2023-05-20,Leite integral,344.88,0.0,0.0,0.0,0.0,0.0,344.88,72000.0,0.00479,0.00479,0.0,2023-05
2023-05-20,Leite integral,105.36,0.0,0.0,0.0,0.0,0.0,105.36,24000.0,0.00439,0.00439,0.0,2023-05
2022-09-10,Adoçante sucralose,54.5,0.0,0.0,0.0,0.0,0.0,54.5,400.0,0.13625,0.13625,0.0,2022-09
2023-01-09,Café em grão,650.0,0.0,70.0,0.0,43.2,0.0,763.2,10000.0,0.065,0.07632,0.17415384615384633,2023-01
2023-03-28,Cobertura caramelo,97.5,0.0,0.0,0.0,0.0,0.0,97.5,3900.0,0.025,0.025,0.0,2023-03
2023-03-28,Cobertura de morango,30.64,0.0,0.0,0.0,0.0,0.0,30.64,600.0,0.05106666666666667,0.05106666666666667,0.0,2023-03
2022-12-27,Água com gás,40.56,0.0,0.0,0.0,0.0,0.0,40.56,12000.0,0.00338,0.00338,0.0,2022-12
2022-12-27,Água sem gás,33.36,0.0,0.0,0.0,0.0,0.0,33.36,12000.0,0.00278,0.00278,0.0,2022-12
2022-12-27,Água tônica,33.48,1.2,0.0,0.0,0.0,0.0,32.279999999999994,4200.0,0.00797142857142857,0.0076857142857142844,-0.03584229390681015,2022-12
2022-12-27,Leite integral,398.4,9.6,0.0,0.0,0.0,0.0,388.79999999999995,96000.0,0.00415,0.00405,-0.024096385542168752,2022-12
2022-12-27,Paçoca,16.9,0.0,0.0,0.0,0.0,0.0,16.9,1250.0,0.013519999999999999,0.013519999999999999,0.0,2022-12
2022-12-27,Coca-cola,41.88,1.2,0.0,0.0,0.0,0.0,40.68,4200.0,0.009971428571428572,0.009685714285714285,-0.028653295128939882,2022-12
2022-12-27,Coca-cola zero,41.88,1.2,0.0,0.0,0.0,0.0,40.68,4200.0,0.009971428571428572,0.009685714285714285,-0.028653295128939882,2022-12
2023-06-13,Saco Kraft,604.2,0.0,70.0,0.0,40.45,0.0,714.6500000000001,1000.0,0.6042000000000001,0.7146500000000001,0.18280370738166174,2023-06
2023-04-19,Açúcar,29.41,0.0,0.0,0.0,0.0,0.0,29.41,400.0,0.07352500000000001,0.07352500000000001,0.0,2023-04
2022-12-22,Xarope caramel,39.0,0.0,6.72,0.0,0.0,0.0,45.72,1000.0,0.039,0.04572,0.17230769230769227,2022-12
2022-08-31,Brownie,278.4,0.0,27.84,0.0,0.0,0.0,306.23999999999995,96.0,2.9,3.1899999999999995,0.09999999999999987,2022-08
2022-08-31,Cookie Nutella,364.8,0.0,36.48,0.0,0.0,0.0,401.28000000000003,96.0,3.8000000000000003,4.180000000000001,0.10000000000000009,2022-08
2022-08-31,Cookie Belga,223.2,0.0,22.32,0.0,0.0,0.0,245.51999999999998,72.0,3.0999999999999996,3.4099999999999997,0.09999999999999987,2022-08
2022-08-31,Cookie Duo,216.0,0.0,21.6,0.0,0.0,0.0,237.6,72.0,3.0,3.3,0.09999999999999987,2022-08
2022-08-31,Cookie Gotas,180.0,0.0,18.0,0.0,0.0,0.0,198.0,72.0,2.5,2.75,0.10000000000000009,2022-08
2022-08-31,Cookie Ninho,241.2,0.0,24.12,0.0,0.0,0.0,265.32,72.0,3.3499999999999996,3.685,0.10000000000000009,2022-08
2022-08-31,Cookie Vegan,168.0,0.0,16.8,0.0,0.0,0.0,184.8,48.0,3.5,3.85,0.10000000000000009,2022-08
2022-08-31,Cookie Limão,244.8,0.0,24.48,0.0,0.0,0.0,269.28000000000003,72.0,3.4000000000000004,3.74,0.10000000000000009,2022-08
2022-08-31,Muffin de Banoffee,45.0,0.0,4.5,0.0,0.0,0.0,49.5,18.0,2.5,2.75,0.10000000000000009,2022-08
2022-08-31,Muffin Baunilha com Gotas de Chocolate,44.1,0.0,4.41,0.0,0.0,0.0,48.510000000000005,18.0,2.45,2.6950000000000003,0.10000000000000009,2022-08
2022-08-31,Muffin Chocolate,47.52,0.0,4.75,0.0,0.0,0.0,52.27,18.0,2.64,2.903888888888889,0.09995791245791241,2022-08
2023-06-13,Chantilly,187.2,0.0,0.0,0.0,0.0,0.0,187.2,12000.0,0.0156,0.0156,0.0,2023-06
2023-06-13,Cobertura caramelo,39.2,0.0,0.0,0.0,0.0,0.0,39.2,2600.0,0.015076923076923078,0.015076923076923078,0.0,2023-06
2023-01-17,Chantilly,67.6,0.0,0.0,0.0,0.0,0.0,67.6,4000.0,0.0169,0.0169,0.0,2023-01
2023-05-03,Saco para salgados,68.7,0.0,8.98,0.0,4.66,0.0,82.34,1000.0,0.0687,0.08234,0.1985443959243085,2023-05
2023-05-03,Guardanapo,504.9,0.0,66.02,0.0,34.26,0.0,605.18,6000.0,0.08415,0.10086333333333332,0.19861358684888097,2023-05
2023-05-24,Cookie Avelã,321.3,0.0,39.47,64.42,0.0,0.0,425.19,72.0,4.4625,5.9054166666666665,0.3233426704014939,2023-05
2023-05-24,Cookie Belga,276.0,0.0,33.91,55.33,0.0,0.0,365.23999999999995,72.0,3.8333333333333335,5.072777777777777,0.32333333333333325,2023-05
2023-05-24,Cookie Gotas,327.6,0.0,40.25,65.68,0.0,0.0,433.53000000000003,96.0,3.4125,4.515937500000001,0.3233516483516483,2023-05
2023-05-24,Cookie Limão,296.1,0.0,36.37,59.36,0.0,0.0,391.83000000000004,72.0,4.112500000000001,5.442083333333334,0.3233029381965553,2023-05
2023-05-06,Hibisco,36.27,0.0,0.0,0.0,0.0,0.0,36.27,454.0,0.0798898678414097,0.0798898678414097,0.0,2023-05
2023-03-29,Paçoca,28.9,0.0,0.0,0.0,0.0,0.0,28.9,1500.0,0.019266666666666665,0.019266666666666665,0.0,2023-03
2022-12-02,Água com gás,40.56,0.0,0.0,0.0,0.0,0.0,40.56,12000.0,0.00338,0.00338,0.0,2022-12
2022-12-02,Leite integral,316.08,7.2,0.0,0.0,0.0,0.0,308.88,72000.0,0.00439,0.0042899999999999995,-0.02277904328018221,2022-12
2023-04-25,Xarope avelã,205.5,0.0,0.0,0.0,0.0,0.0,205.5,3000.0,0.0685,0.0685,0.0,2023-04
2023-04-25,Xarope chocolate,137.0,0.0,0.0,0.0,0.0,0.0,137.0,2000.0,0.0685,0.0685,0.0,2023-04
2023-04-25,Xarope chai,137.0,0.0,0.0,0.0,0.0,0.0,137.0,2000.0,0.0685,0.0685,0.0,2023-04
2023-06-22,Brownie,409.05,0.0,40.9,88.29,0.0,0.0,538.24,120.0,3.40875,4.485333333333333,0.31582936071384915,2023-06
2023-06-22,Cookie Avelã,428.4,0.0,42.84,84.14,0.0,0.0,555.38,96.0,4.4624999999999995,5.785208333333333,0.29640522875817,2023-06
2023-06-22,Cookie Gotas,327.6,0.0,32.76,64.34,0.0,0.0,424.70000000000005,96.0,3.4125,4.423958333333334,0.29639804639804646,2023-06
2023-06-22,Cookie Belga,276.0,0.0,27.6,54.21,0.0,0.0,357.81,72.0,3.8333333333333335,4.9695833333333335,0.2964130434782608,2023-06
2023-06-22,Cookie Limão,98.7,0.0,9.87,19.38,0.0,0.0,127.95,24.0,4.1125,5.33125,0.2963525835866261,2023-06
2023-06-22,Muffin de Banoffee,35.7,0.0,3.57,7.71,0.0,0.0,46.980000000000004,12.0,2.975,3.9150000000000005,0.31596638655462184,2023-06
2023-06-22,Muffin Chocolate,36.74,0.0,3.67,7.93,0.0,0.0,48.34,12.0,3.061666666666667,4.028333333333333,0.31573217201959713,2023-06
2023-06-22,Muffin Baunilha com Gotas de Chocolate,36.74,0.0,3.68,7.93,0.0,0.0,48.35,12.0,3.061666666666667,4.029166666666667,0.3160043549265106,2023-06
2022-09-09,Leite de aveia,285.6,0.0,20.0,0.0,0.0,0.0,305.6,24000.0,0.0119,0.012733333333333334,0.07002801120448177,2022-09
2022-10-14,Cookie Limão,40.8,0.0,16.76,0.0,0.0,0.0,57.56,12.0,3.4,4.796666666666667,0.4107843137254903,2022-10
2022-10-14,Cookie Belga,37.2,0.0,15.28,0.0,0.0,0.0,52.480000000000004,12.0,3.1,4.373333333333334,0.4107526881720429,2022-10
2022-10-14,Cookie Gotas,105.0,0.0,43.14,0.0,0.0,0.0,148.14,42.0,2.5,3.5271428571428567,0.4108571428571428,2022-10
2022-10-14,Brownie,121.8,0.0,50.04,0.0,0.0,0.0,171.84,42.0,2.9,4.091428571428572,0.4108374384236453,2022-10
2022-10-14,Cookie Ninho,60.3,0.0,24.78,0.0,0.0,0.0,85.08,18.0,3.3499999999999996,4.726666666666667,0.41094527363184086,2022-10
2022-11-23,Folhado de frango,223.84,0.0,0.0,0.0,0.0,0.0,223.84,54.0,4.145185185185185,4.145185185185185,0.0,2022-11
2022-11-23,Folhado de perú com queijo minas,111.92,0.0,0.0,0.0,0.0,0.0,111.92,27.0,4.145185185185185,4.145185185185185,0.0,2022-11
2022-11-23,Folhado de camarão,223.84,0.0,0.0,0.0,0.0,0.0,223.84,54.0,4.145185185185185,4.145185185185185,0.0,2022-11
2023-04-12,Esfiha de calabresa,71.35,0.0,0.0,0.0,0.0,0.0,71.35,20.0,3.5675,3.5675,0.0,2023-04
2023-04-12,Esfiha de carne,71.35,0.0,0.0,0.0,0.0,0.0,71.35,20.0,3.5675,3.5675,0.0,2023-04
2023-04-12,Pão de batata de requeijão,142.7,0.0,0.0,0.0,0.0,0.0,142.7,40.0,3.5675,3.5675,0.0,2023-04
2023-04-12,Baguete integral de brócolis,119.73,0.0,0.0,0.0,0.0,0.0,119.73,30.0,3.991,3.991,0.0,2023-04
2023-01-17,Xarope avelã,139.94,0.0,0.0,0.0,0.0,0.0,139.94,2000.0,0.06997,0.06997,0.0,2023-01
2023-01-17,Xarope chai,139.94,0.0,0.0,0.0,0.0,0.0,139.94,2000.0,0.06997,0.06997,0.0,2023-01
2022-11-29,Mexedor de madeira,9.8,0.0,0.0,0.0,0.0,0.0,9.8,200.0,0.049,0.049,0.0,2022-11
2022-09-10,Leite de aveia,197.02,0.0,0.0,0.0,0.0,0.0,197.02,12000.0,0.016418333333333333,0.016418333333333333,0.0,2022-09
2022-09-11,Hibisco,39.9,0.0,0.0,0.0,0.0,0.0,39.9,500.0,0.0798,0.0798,0.0,2022-09
2023-05-22,Mexedor de madeira,5.9,0.0,0.0,0.0,0.0,0.0,5.9,100.0,0.059000000000000004,0.059000000000000004,0.0,2023-05
2023-05-24,Gás NO2,335.9,0.0,0.0,0.0,60.46,0.0,396.35999999999996,100.0,3.359,3.9635999999999996,0.1799940458469782,2023-05
2022-08-30,Gás NO2,399.0,0.0,41.38,0.0,0.0,0.0,440.38,100.0,3.99,4.4038,0.10370927318295742,2022-08
2022-08-30,Xarope avelã,239.6,0.0,24.85,0.0,0.0,0.0,264.45,4000.0,0.0599,0.06611249999999999,0.10371452420701166,2022-08
2022-08-30,Xarope chai,179.7,0.0,18.64,0.0,0.0,0.0,198.34,3000.0,0.059899999999999995,0.06611333333333333,0.10372843628269357,2022-08
2022-08-30,Xarope romã,179.7,0.0,18.64,0.0,0.0,0.0,198.34,3000.0,0.059899999999999995,0.06611333333333333,0.10372843628269357,2022-08
2022-08-30,Xarope chocolate,179.7,0.0,18.64,0.0,0.0,0.0,198.34,3000.0,0.059899999999999995,0.06611333333333333,0.10372843628269357,2022-08
2022-11-30,Calda de chocolate,170.0,0.0,0.0,0.0,0.0,0.0,170.0,3000.0,0.056666666666666664,0.056666666666666664,0.0,2022-11
2022-09-12,Adoçante stévia,56.9,1.14,14.9,0.0,0.0,0.0,70.66,500.0,0.1138,0.14132,0.2418277680140597,2022-09
2023-05-23,Coca-cola,36.0,0.0,0.0,0.0,0.0,0.0,36.0,4200.0,0.008571428571428572,0.008571428571428572,0.0,2023-05
2023-05-23,Coca-cola zero,36.0,0.0,0.0,0.0,0.0,0.0,36.0,4200.0,0.008571428571428572,0.008571428571428572,0.0,2023-05
2023-05-23,Água sem gás,39.6,0.0,0.0,0.0,0.0,0.0,39.6,12000.0,0.0033,0.0033,0.0,2023-05
2023-05-23,Água com gás,42.0,0.0,0.0,0.0,0.0,0.0,42.0,12000.0,0.0035,0.0035,0.0,2023-05
2023-05-31,Leite integral,510.0,0.0,0.0,0.0,0.0,0.0,510.0,120000.0,0.00425,0.00425,0.0,2023-05
2023-05-31,Mel de abelha,29.7,0.0,0.0,0.0,0.0,0.0,29.7,500.0,0.0594,0.0594,0.0,2023-05
